Flow Hash,Source IP,Destination IP,Number of Packets,Number of Packets (Scaled to 1000000),Source Port,Destination Port,Average Packet Size,Minimum Packet Size,Maximum Packet Size,Total Bytes,IAT Min,IAT Max,IAT Mean,Label
3072792766259310991,37.60.229.253,170.106.153.232,14,1.4e-05,0.0003356984817273213,0.6282444495307851,0.12214285714285715,0.044,0.6946666666666667,1.71e-05,0.002475070953369141,0.07939484914143881,0.02335907674971081,malicious
8076696278014691993,37.60.229.253,45.79.115.59,13,1.3e-05,0.09831387808041504,0.5761806668192568,0.03641025641025641,0.036,0.03866666666666667,4.7333333333333335e-06,0.004275794823964437,1.4416513125101724,0.2558880445284721,n/a
30481468184660487,37.60.229.253,45.79.115.59,10,1e-05,0.09831387808041504,0.5761959258411535,0.03626666666666666,0.036,0.03866666666666667,3.6266666666666665e-06,0.010418891906738281,0.49447996616363527,0.13474995096524556,n/a
-8790113564590923919,37.60.229.253,45.79.115.59,7,7e-06,0.09831387808041504,0.5762111848630502,0.044,0.036,0.08666666666666667,3.08e-06,0.0030027349789937337,0.10555867354075114,0.06100718748001825,n/a
-9173864901583437851,37.60.229.253,45.79.115.59,2,2e-06,0.09831387808041504,0.5762264438849469,0.037333333333333336,0.036,0.03866666666666667,7.466666666666667e-07,0.02069283723831177,0.02069283723831177,0.02069283723831177,n/a
-7826490755024400693,37.60.229.253,45.79.115.59,4,4e-06,0.09831387808041504,0.5762417029068436,0.038,0.036,0.03866666666666667,1.52e-06,0.0011643687884012857,0.5310789624849955,0.13758833209673563,n/a
-689903495521758511,138.226.239.34,37.60.229.253,2,2e-06,0.6130617227435722,0.09494163424124513,0.04,0.04,0.04,8e-07,0.00047059059143066405,0.00047059059143066405,0.00047059059143066405,n/a
6846675574934806012,37.60.229.253,45.79.115.59,6,6e-06,0.09831387808041504,0.5762569619287403,0.03822222222222223,0.036,0.03866666666666667,2.2933333333333335e-06,0.001515952746073405,0.5088006059328715,0.14717230863041347,n/a
-8955408875287474311,37.60.229.253,45.148.10.240,12,1.2e-05,0.0003356984817273213,0.757427328908217,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00024405717849731445,0.035643998781840006,0.006843965583377414,malicious
-2337566476380408721,37.60.229.253,120.138.132.173,9,9e-06,0.0003356984817273213,0.03318837262531472,0.16555555555555557,0.036,0.6866666666666666,1.49e-05,0.005073551336924235,0.18734413385391235,0.06236983714280305,malicious
-1305462001313893665,37.60.229.253,45.79.8.221,3,3e-06,0.15640497444113832,0.6914625772487983,0.03688888888888889,0.036,0.03866666666666667,1.1066666666666667e-06,0.0073005994160970054,0.007314252853393555,0.007305150561862522,n/a
3731019950719177652,37.60.229.253,45.79.8.221,6,6e-06,0.15640497444113832,0.691477836270695,0.036444444444444446,0.036,0.03866666666666667,2.1866666666666668e-06,0.01233843167622884,0.1304754336675008,0.0652345253361596,n/a
-8062039619579582669,37.60.229.253,45.79.8.221,19,1.9e-05,0.15640497444113832,0.6915083543144884,0.05494736842105263,0.036,0.08666666666666667,1.044e-05,9.34600830078125e-06,1.7978127241134643,0.26621488249092773,n/a
-1181928009117002958,37.60.229.253,45.79.8.221,7,7e-06,0.15640497444113832,0.6915236133363851,0.03752380952380952,0.036,0.03866666666666667,2.6266666666666668e-06,0.016830241680145262,0.14839826424916586,0.08696995973587036,n/a
7025186269679514501,37.60.229.253,45.79.8.221,11,1.1e-05,0.15640497444113832,0.6914930952925917,0.03696969696969697,0.036,0.03866666666666667,4.066666666666667e-06,0.062232383092244464,0.30222851435343423,0.13372025742675317,n/a
1346227618775793627,37.60.229.253,78.44.192.210,14,1.4e-05,0.0003356984817273213,0.599496452277409,0.12214285714285715,0.044,0.6946666666666667,1.71e-05,0.0005671183268229166,0.035590386390686034,0.009576530683608283,malicious
-4945688374427431631,37.60.229.253,4.221.162.168,4,4e-06,0.0003356984817273213,0.5239337758449684,0.05266666666666667,0.044,0.07866666666666666,2.1066666666666667e-06,0.002809019883473714,0.0062999645868937176,0.003682553768157959,malicious
866956726380946142,164.92.211.98,37.60.229.253,4,4e-06,0.7240558480201419,0.07298390173189899,0.04,0.04,0.04,1.6e-06,0.0006163358688354492,0.03913101355234782,0.019795343279838562,n/a
3844326190659730858,37.60.229.253,195.178.110.227,10,1e-05,0.0003356984817273213,0.7049362935835813,0.20666666666666667,0.044,0.8413333333333334,2.0666666666666666e-05,4.172325134277344e-06,0.043716804186503096,0.010064020156860353,malicious
-2201403715517986383,37.60.229.253,170.106.153.232,6,6e-06,0.0003356984817273213,0.9149614709697108,0.05655555555555555,0.044,0.1,3.393333333333333e-06,0.0026134411493937177,0.05380874474843343,0.027787044975492687,malicious
-7928166628307063421,91.199.163.52,37.60.229.253,2,2e-06,0.8103456168459602,0.006759746700236515,0.04,0.04,0.04,8e-07,0.00024133920669555664,0.00024133920669555664,0.00024133920669555664,n/a
1818884860224371490,51.4.104.8,37.60.229.253,47,4.7e-05,0.9622491798275731,0.006759746700236515,0.11381560283687943,0.04,0.38066666666666665,5.349333333333333e-05,0.00015831391016642252,0.041582584381103516,0.020024905052590882,n/a
-3174936095216005873,37.60.229.253,46.10.201.90,4,4e-06,0.0003356984817273213,0.8380560006103609,0.06666666666666667,0.044,0.1,2.666666666666667e-06,3.250439961751302e-06,0.0017360448837280273,0.0005676527818044027,malicious
-2407152512800696410,37.60.229.253,51.4.104.8,4,4e-06,0.006759746700236515,0.9622491798275731,0.07616666666666666,0.036,0.18066666666666667,3.0466666666666666e-06,1.4599164326985677e-05,1.7122427622477213e-05,1.550416151682536e-05,n/a
-8775417291775586949,37.60.229.253,51.4.104.8,7,7e-06,0.006759746700236515,0.9695277332722972,0.20761904761904762,0.036,1.0686666666666667,1.4533333333333334e-05,0.0009225249290466308,0.001989420255025228,0.0015382193383716401,n/a
577417338224761829,37.60.229.253,51.4.104.8,7,7e-06,0.006759746700236515,0.9860379949645228,0.20761904761904762,0.036,1.0686666666666667,1.4533333333333334e-05,0.0009316404660542806,0.002097821235656738,0.0016023249853224983,n/a
8110141934233651734,37.60.229.253,51.4.104.8,7,7e-06,0.006759746700236515,0.7532005798428321,0.20761904761904762,0.036,1.0686666666666667,1.4533333333333334e-05,0.00096970001856486,0.0020115494728088377,0.0015729438690912157,n/a
3713857108810139457,37.60.229.253,51.4.104.8,8,8e-06,0.006759746700236515,0.7689173723964294,0.18616666666666667,0.036,1.0686666666666667,1.4893333333333334e-05,0.0010437965393066406,0.0037753979365030923,0.002293728291988373,n/a
8938041044548022048,37.60.229.253,51.4.104.8,7,7e-06,0.006759746700236515,0.7835049973296712,0.20761904761904762,0.036,1.0686666666666667,1.4533333333333334e-05,0.0011863271395365397,0.0033954461415608723,0.002455705688113258,n/a
-6873487880173552622,37.60.229.253,46.10.201.90,8,8e-06,0.0003356984817273213,0.6663004501411459,0.18241666666666667,0.044,0.6946666666666667,1.4593333333333333e-05,0.0004913568496704102,0.06455337603886922,0.016849283874034882,malicious
-8573247709574080569,37.60.229.253,46.10.201.90,12,1.2e-05,0.0003356984817273213,0.5088578622110322,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0005023399988810221,0.07632853190104166,0.0141997496287028,malicious
-4237084332699830543,45.87.249.146,37.60.229.253,2,2e-06,0.8926832990005341,0.019424734874494545,0.04,0.04,0.04,8e-07,0.0006608327229817708,0.0006608327229817708,0.0006608327229817708,n/a
3166860180742692153,37.60.229.253,79.225.178.215,6056,0.006056,0.0003356984817273213,0.5300679026474403,0.3317234698370762,0.044,1.964,0.020089173333333335,0.0008197943369547526,42.86978835264842,23.14868425032551,benign
-213522463027813192,37.60.229.253,45.148.10.240,12,1.2e-05,0.0003356984817273213,0.6395361257343404,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0001791079839070638,0.045012831687927246,0.008220491144392226,malicious
-4993654819752963968,40.79.141.154,37.60.229.253,12,1.2e-05,0.006759746700236515,0.8649118791485466,0.4520555555555556,0.044,3.502666666666667,5.4246666666666663e-05,0.0008658607800801595,0.0860908587773641,0.019006567200024922,n/a
1404588392403134470,37.60.229.253,40.79.141.154,13,1.3e-05,0.8649118791485466,0.006759746700236515,0.298,0.044,1.948,3.874e-05,0.000602881113688151,0.08608977397282919,0.023962192657666328,n/a
1346948123563514938,37.60.229.253,129.121.128.70,10,1e-05,0.0003356984817273213,0.6174715800717174,0.15713333333333332,0.044,0.6946666666666667,1.5713333333333334e-05,0.004151169459025065,0.09203321536382039,0.018635903596878053,malicious
1285703280177930272,37.60.229.253,169.254.169.254,44,4.4e-05,0.7269398031586175,0.0012207217517357137,0.04933333333333333,0.04933333333333333,0.04933333333333333,2.1706666666666667e-05,1.3510386149088542e-06,30.17173450787862,6.965466303446076,n/a
6246750950186555046,37.60.229.253,13.107.5.93,115,0.000115,0.732341496910048,0.006759746700236515,0.17733333333333334,0.036,1.4106666666666667,0.00020393333333333332,1.0927518208821614e-06,30.148127496242523,9.694558808561682,n/a
4635185509255214953,13.107.5.93,37.60.229.253,28,2.8e-05,0.006759746700236515,0.732341496910048,0.49988095238095237,0.04,3.302,0.00013996666666666666,0.0012834310531616212,0.14710716009140015,0.04716300311542695,n/a
-2347631056229915116,13.107.5.93,37.60.229.253,15,1.5e-05,0.006759746700236515,0.7325246051728084,0.5070222222222222,0.04,3.302,7.605333333333333e-05,0.0012669324874877929,0.07369685967763265,0.012462411191728381,n/a
7634873598423524222,13.107.5.93,37.60.229.253,21,2.1e-05,0.006759746700236515,0.732494087129015,0.5046666666666667,0.04,3.302,0.00010598,0.0012892087300618489,0.13946830828984577,0.032390553799886555,n/a
-8685480362360729374,13.107.5.93,37.60.229.253,17,1.7e-05,0.006759746700236515,0.7326161593041886,0.5698039215686275,0.04,3.302,9.686666666666667e-05,0.00177230437596639,0.07304325898488363,0.011705228861640483,n/a
-3272583946887220667,140.82.121.5,37.60.229.253,13,1.3e-05,0.006759746700236515,0.6155184252689403,0.3233846153846154,0.044,1.9426666666666668,4.204e-05,0.001868732770284017,0.09075139363606771,0.023086170966808612,n/a
-2585856939779975978,37.60.229.253,52.168.117.174,182,0.000182,0.6886701762417029,0.006759746700236515,0.9051172161172161,0.044,1.948,0.0016473133333333332,5.829334259033203e-06,1.1774409929911296,0.11477812008979993,n/a
-1774058911587632051,52.168.117.174,37.60.229.253,9,9e-06,0.006759746700236515,0.6886701762417029,0.5894074074074074,0.044,2.536,5.304666666666667e-05,0.034970406691233316,0.04675257603327433,0.04046266343858507,n/a
-5375057328768208643,52.168.117.174,37.60.229.253,9,9e-06,0.006759746700236515,0.6888838025482567,0.5894074074074074,0.044,3.501333333333333,5.304666666666667e-05,0.03504808346430461,0.044588887691497804,0.03952589123337357,n/a
-1024574860957444940,140.82.121.5,37.60.229.253,9,9e-06,0.006759746700236515,0.6157625696192874,0.3872592592592593,0.044,1.9426666666666668,3.4853333333333334e-05,0.0013157288233439127,0.07526057958602905,0.018420421635663067,n/a
53437176816690512,140.82.121.5,37.60.229.253,12,1.2e-05,0.006759746700236515,0.6159456778820478,0.3784444444444444,0.044,0.9933333333333333,4.5413333333333334e-05,0.001310280958811442,0.07909955183664957,0.016250044107437134,n/a
-1457103023678707074,140.82.121.5,37.60.229.253,10,1e-05,0.006759746700236515,0.6156710154879073,0.39580000000000004,0.044,1.3493333333333333,3.958e-05,6.5247217814127605e-06,0.03581889867782593,0.006217050949732463,n/a
-671372788204895701,52.168.117.174,37.60.229.253,9,9e-06,0.006759746700236515,0.6897077897306783,0.5894074074074074,0.044,3.501333333333333,5.304666666666667e-05,0.004574406147003174,0.01075823704401652,0.007285562268009892,n/a
618733591932106730,52.168.117.174,37.60.229.253,10,1e-05,0.006759746700236515,0.6890974288548104,0.5343333333333333,0.044,3.501333333333333,5.3433333333333336e-05,1.3629595438639323e-06,0.009798991680145263,0.00564009428024292,n/a
8771446450684257018,52.168.117.174,37.60.229.253,7,7e-06,0.006759746700236515,0.6892500190737774,0.7444761904761905,0.044,4.466666666666667,5.2113333333333335e-05,3.973642985026042e-09,0.009764023621877034,0.005208556425003779,n/a
3640576869962980993,52.168.117.174,37.60.229.253,8,8e-06,0.006759746700236515,0.6892805371175708,0.6569166666666667,0.044,3.501333333333333,5.255333333333333e-05,0.0004246036211649577,0.009916722774505615,0.005518739918867747,n/a
2018284253561648342,52.168.117.174,37.60.229.253,8,8e-06,0.006759746700236515,0.6894636453803311,0.6569166666666667,0.044,3.501333333333333,5.255333333333333e-05,5.038579305013021e-06,0.009761595726013183,0.005163119733333587,n/a
-62907878753770976,52.168.117.174,37.60.229.253,75,7.5e-05,0.006759746700236515,0.6896162355992981,0.11002666666666666,0.044,3.5073333333333334,8.252e-05,2.5153160095214845e-06,1.1414602677027383,0.039798015700446235,n/a
-1950607742228358013,37.60.229.253,140.82.113.22,108,0.000108,0.5329365987640192,0.006759746700236515,0.18185185185185185,0.036,1.9426666666666668,0.0001964,5.439917246500651e-06,33.91670078436534,1.0099073425487235,n/a
-6848771521302600220,140.82.113.22,37.60.229.253,14,1.4e-05,0.006759746700236515,0.5329365987640192,0.37152380952380953,0.044,1.9426666666666668,5.201333333333333e-05,0.003105314572652181,2.009997073809306,0.5062161865688506,n/a
8015684893565971189,140.82.113.22,37.60.229.253,15,1.5e-05,0.006759746700236515,0.532997634851606,0.33715555555555554,0.044,1.2686666666666666,5.057333333333333e-05,0.0031121492385864256,2.012583569685618,0.4735103874736362,n/a
-5458371336204977832,140.82.113.22,37.60.229.253,14,1.4e-05,0.006759746700236515,0.5332722972457465,0.37147619047619046,0.044,1.9426666666666668,5.2006666666666665e-05,0.003119508425394694,2.010082745552063,0.5062168334211622,n/a
-8424793989178550143,140.82.113.22,37.60.229.253,15,1.5e-05,0.006759746700236515,0.533150225070573,0.33888888888888885,0.044,1.2686666666666666,5.0833333333333333e-05,0.0031170725822448732,2.007831859588623,0.47204776048660274,n/a
8295475362143192445,37.60.229.253,4.221.162.168,3,3e-06,0.0003356984817273213,0.6643167772945754,0.06266666666666666,0.044,0.1,1.88e-06,0.0028580665588378907,0.002998050053914388,0.0029047277238633895,malicious
-2420461093491352119,37.60.229.253,20.184.175.4,111,0.000111,0.7415579461356527,0.006759746700236515,0.5224504504504505,0.044,1.948,0.00057992,0.00246967077255249,0.024213639895121257,0.01195830138953956,n/a
-2149732384515417223,20.184.175.4,37.60.229.253,10,1e-05,0.006759746700236515,0.7415579461356527,0.5350666666666667,0.044,3.5033333333333334,5.350666666666667e-05,0.0024873812993367514,0.01604586044947306,0.007987171411514282,n/a
-4290177452816597983,37.60.229.253,140.82.114.21,63,6.3e-05,0.6352941176470588,0.006759746700236515,0.14406349206349206,0.036,1.1813333333333333,9.076e-05,3.448724746704102e-05,20.953336640199026,5.279121175834111,n/a
7823045591319492866,37.60.229.253,150.171.109.107,14,1.4e-05,0.572854200045777,0.006759746700236515,0.15657142857142858,0.044,1.12,2.192e-05,7.161696751912435e-05,1.0583438237508138,0.07621192761829922,n/a
9168074683885219196,150.171.109.107,37.60.229.253,16,1.6e-05,0.006759746700236515,0.572854200045777,1.0323333333333333,0.044,3.9053333333333335,0.00016517333333333333,0.000247502326965332,1.0583378314971923,0.06685975318153699,n/a
6369300499808709796,37.60.229.253,20.199.39.224,13,1.3e-05,0.7265735866330968,0.006759746700236515,0.1578974358974359,0.044,1.13,2.0526666666666668e-05,0.00025522311528523763,2.0017373164494834,0.2360869160065284,n/a
-105731081987554501,37.60.229.253,20.189.172.32,22,2.2e-05,0.5574731059739071,0.006759746700236515,0.21966666666666668,0.044,1.1226666666666667,4.8326666666666666e-05,0.0001483599344889323,0.0120460311571757,0.007222376267115275,n/a
5047360259541878442,20.199.39.224,37.60.229.253,13,1.3e-05,0.006759746700236515,0.7265735866330968,0.4678974358974359,0.044,1.9426666666666668,6.0826666666666665e-05,0.00041546026865641275,2.001425898075104,0.23612074118394116,n/a
4493337623061755820,140.82.114.21,37.60.229.253,29,2.9e-05,0.006759746700236515,0.6352941176470588,1.3001149425287357,0.044,2.7213333333333334,0.00037703333333333335,0.0016611297925313315,0.07557247877120972,0.009521309945775176,n/a
3287486052673040112,140.82.114.21,37.60.229.253,42,4.2e-05,0.006759746700236515,0.6355077439536125,1.252968253968254,0.044,3.8413333333333335,0.0005262466666666667,0.001844175656636556,1.0584778467814127,0.031192148204833743,n/a
5972220548896710977,140.82.113.22,37.60.229.253,13,1.3e-05,0.006759746700236515,0.8217898832684825,0.3493846153846154,0.04,0.9933333333333333,4.542e-05,0.0017988125483194986,0.010586953163146973,0.004581874150496263,n/a
4570371619119765354,140.82.113.22,37.60.229.253,14,1.4e-05,0.006759746700236515,0.8218814373998626,0.4644285714285714,0.044,1.9426666666666668,6.502e-05,0.0016556660334269206,1.0582628885904948,0.07982261294410344,n/a
-5718621253129359472,140.82.113.22,37.60.229.253,11,1.1e-05,0.006759746700236515,0.822064545662623,0.4596363636363637,0.044,1.9426666666666668,5.056e-05,0.0017180681228637696,1.0580202261606853,0.09915714155543934,n/a
7914163248110510865,20.184.175.4,37.60.229.253,9,9e-06,0.006759746700236515,0.7417410543984131,0.5896296296296296,0.044,3.5033333333333334,5.3066666666666665e-05,0.002545452117919922,0.01017456849416097,0.0056536197662353516,n/a
2753000497106566612,20.184.175.4,37.60.229.253,10,1e-05,0.006759746700236515,0.7417715724422065,0.5350666666666667,0.044,3.5033333333333334,5.350666666666667e-05,0.002535700798034668,0.010606555143992107,0.006004428068796794,n/a
-4448391939648723154,20.184.175.4,37.60.229.253,8,8e-06,0.006759746700236515,0.7420157167925536,0.6578333333333334,0.044,3.5033333333333334,5.262666666666667e-05,0.002460638682047526,0.010073399543762207,0.005308124919732412,n/a
-2116765344227661153,20.184.175.4,37.60.229.253,10,1e-05,0.006759746700236515,0.7422903791866942,0.5350666666666667,0.044,3.5033333333333334,5.350666666666667e-05,0.002527769406636556,0.011935079097747802,0.006648043791453044,n/a
7741386767152681353,20.184.175.4,37.60.229.253,9,9e-06,0.006759746700236515,0.7425650415808347,0.5896296296296296,0.044,3.5033333333333334,5.3066666666666665e-05,0.002505926291147868,0.010453494389851888,0.005734116501278348,n/a
-2267376347765805754,20.184.175.4,37.60.229.253,9,9e-06,0.006759746700236515,0.7422598611429008,0.5896296296296296,0.044,3.5033333333333334,5.3066666666666665e-05,0.002538029352823893,0.013142669200897216,0.006757400653980396,n/a
4172698104200459443,20.184.175.4,37.60.229.253,9,9e-06,0.006759746700236515,0.742198825055314,0.5896296296296296,0.044,3.5033333333333334,5.3066666666666665e-05,0.0025490522384643555,0.011919514338175455,0.006233006936532479,n/a
31399322378085526,20.189.172.32,37.60.229.253,9,9e-06,0.006759746700236515,0.5574731059739071,0.5728148148148148,0.044,3.4473333333333334,5.155333333333333e-05,0.0025447607040405273,0.012040392557779948,0.006451720661587185,n/a
7257197499632026454,20.184.175.4,37.60.229.253,9,9e-06,0.006759746700236515,0.7423819333180743,0.5896296296296296,0.044,3.5033333333333334,5.3066666666666665e-05,0.002582403024037679,0.011846005916595459,0.0063376086729544185,n/a
6330414254716651278,20.189.172.32,37.60.229.253,9,9e-06,0.006759746700236515,0.5577172503242542,0.5728148148148148,0.044,3.4473333333333334,5.155333333333333e-05,0.0024959802627563476,0.011816124121348063,0.0062918685100696705,n/a
2772847255321025485,20.184.175.4,37.60.229.253,5,5e-06,0.006759746700236515,0.7425955596246281,0.9431999999999999,0.044,3.5033333333333334,4.716e-05,0.0024929046630859375,0.005013155937194824,0.0035018221537272136,n/a
7908498899918740458,37.60.229.253,4.150.223.101,12,1.2e-05,0.6164339665827421,0.006759746700236515,0.5871111111111111,0.044,1.948,7.045333333333333e-05,0.001974177360534668,0.01012036403020223,0.005840671393606398,n/a
-4863369714661570682,4.150.223.101,37.60.229.253,9,9e-06,0.006759746700236515,0.6164339665827421,0.5804444444444444,0.044,3.421333333333333,5.224e-05,0.0020174463589986164,0.010120228926340739,0.005191130108303494,n/a
2898757862916994911,104.28.239.219,37.60.229.253,7,7e-06,0.8623941405355917,0.006759746700236515,0.19180952380952382,0.044,1.0533333333333332,1.3426666666666666e-05,0.00019164482752482098,0.0008942882219950358,0.0005153059959411621,n/a
6570651445313500315,37.60.229.253,104.28.239.219,4,4e-06,0.006759746700236515,0.8623941405355917,0.4608333333333333,0.044,1.706,1.8433333333333332e-05,0.0003117601076761881,0.0007217884063720703,0.00043941040833791095,n/a
-2066735530926975235,141.89.68.166,37.60.229.253,21,2.1e-05,0.006759746700236515,0.8045471885252156,0.18704761904761905,0.044,0.21,3.928e-05,0.0503639817237854,1.1639443675676981,0.6729121264957246,n/a
-1719376140353924568,37.60.229.253,78.44.192.210,4,4e-06,0.0003356984817273213,0.7777218280308232,0.058,0.044,0.1,2.32e-06,0.0004589756329854329,0.0006209731101989747,0.0005219519138336181,malicious
-5702944763121134023,52.168.117.174,37.60.229.253,9,9e-06,0.006759746700236515,0.5585107194628824,0.5894074074074074,0.044,3.501333333333333,5.304666666666667e-05,0.0015270749727884928,0.006735976537068685,0.003671980345690692,n/a
-7744858957024368545,52.168.117.174,37.60.229.253,11,1.1e-05,0.006759746700236515,0.5587243457694362,0.4890909090909091,0.044,3.501333333333333,5.38e-05,0.00152510404586792,0.07761886914571127,0.01843488830508608,n/a
-865836235892636323,52.168.117.174,37.60.229.253,10,1e-05,0.006759746700236515,0.5588464179446098,0.5336,0.044,3.501333333333333,5.336e-05,0.001522823174794515,0.06032954057057698,0.012728020350138347,n/a
3527852025393563646,140.82.121.4,37.60.229.253,11,1.1e-05,0.006759746700236515,0.13109025711451897,0.3032121212121212,0.04,1.17,3.335333333333333e-05,5.794366200764974e-05,0.0030970692634582518,0.0012633045514424642,n/a
-2722458597829789401,37.60.229.253,195.178.110.227,10,1e-05,0.0003356984817273213,0.7523613336385138,0.20193333333333333,0.044,0.8413333333333334,2.0193333333333332e-05,0.0004547278086344401,0.0412612517674764,0.010016110738118488,malicious
7188335533869208671,37.60.229.253,193.187.110.213,12,1.2e-05,0.0003356984817273213,0.6482948043030442,0.1313888888888889,0.036,0.6866666666666666,1.5766666666666666e-05,0.0005311091740926106,0.07509483893712361,0.02049746811389923,malicious
-7033566845268626796,37.60.229.253,172.174.212.137,3,3e-06,0.006759746700236515,0.5544975967040513,0.044,0.044,0.044,1.32e-06,0.2357336441675822,0.5088021397590637,0.3267564760314094,n/a
-538975627874592960,212.125.9.215,37.60.229.253,5,5e-06,0.5186694132906081,0.0003356984817273213,0.04346666666666667,0.04,0.04933333333333333,2.1733333333333334e-06,0.0006505211194356282,0.0015709082285563151,0.0010074901580810547,unknown
8797197092892448268,37.60.229.253,212.125.9.215,4,4e-06,0.0003356984817273213,0.5186694132906081,0.04883333333333333,0.044,0.058,1.9533333333333334e-06,0.0006658713022867839,0.0008843262990315755,0.0007701953252156576,unknown
-6997869279643882222,104.28.239.220,37.60.229.253,2,2e-06,0.8120241092545968,0.006759746700236515,0.044,0.044,0.044,8.8e-07,8.55406125386556e-05,8.55406125386556e-05,8.55406125386556e-05,n/a
-630750382611851444,37.60.229.253,170.106.153.232,11,1.1e-05,0.0003356984817273213,0.5031204699778744,0.14345454545454545,0.044,0.6946666666666667,1.578e-05,0.0025914947191874186,0.0823180874188741,0.014612128156604188,malicious
7998259108278825905,37.60.229.253,62.60.130.201,21,2.1e-05,0.0003356984817273213,0.2930342565041581,0.10892063492063492,0.044,0.6946666666666667,2.2873333333333333e-05,0.0009060700734456381,0.2523938814798991,0.06960363936802698,malicious
-2366382079952023586,37.60.229.253,78.44.192.210,14,1.4e-05,0.0003356984817273213,0.5170977340352484,0.12214285714285715,0.044,0.6946666666666667,1.71e-05,0.000626675287882487,0.03540074427922567,0.009401288486662364,malicious
-4664618188969680750,141.89.68.166,37.60.229.253,74,7.4e-05,0.006759746700236515,0.7227588311589227,0.20365765765765767,0.044,0.22266666666666668,0.00015070666666666666,0.0502368172009786,4.9633215745290125,2.5742337844393277,n/a
-7169792283849876048,37.60.229.253,4.221.162.168,6,6e-06,0.0003356984817273213,0.5796292057679103,0.05655555555555555,0.044,0.1,3.393333333333333e-06,0.0028498967488606772,0.06599676211675008,0.0339639491505093,malicious
4058792433574932112,37.60.229.253,193.32.162.156,10,1e-05,0.006759746700236515,0.5758754863813229,0.41413333333333335,0.036,1.908,4.141333333333333e-05,0.0008041898409525554,0.007207787036895752,0.0038539334138234455,n/a
-8650846258226314291,37.60.229.253,170.106.153.232,12,1.2e-05,0.0003356984817273213,0.5582055390249485,0.13516666666666666,0.044,0.6946666666666667,1.622e-05,0.0024667580922444663,0.044640183448791504,0.011417566074265374,malicious
5761528895341411674,160.119.69.16,37.60.229.253,2,2e-06,0.7275043869687953,0.7751888303959716,0.04,0.04,0.04,8e-07,0.0029869914054870606,0.0029869914054870606,0.0029869914054870606,n/a
-9097686061039395646,37.60.229.253,195.178.110.227,14,1.4e-05,0.0003356984817273213,0.7991760128175784,0.16214285714285714,0.044,0.8413333333333334,2.27e-05,0.0005640983581542969,0.0742429773012797,0.01517202201343718,malicious
2941634470719243428,78.128.114.166,37.60.229.253,2,2e-06,0.8843823910887312,0.09715419241626612,0.04,0.04,0.04,8e-07,0.00045876105626424155,0.00045876105626424155,0.00045876105626424155,n/a
6009201439776277613,37.60.229.253,78.44.192.210,10,1e-05,0.0003356984817273213,0.5814908064393073,0.14993333333333334,0.044,0.6946666666666667,1.4993333333333333e-05,0.0009665727615356445,0.06707533597946166,0.021394553979237875,malicious
8609772012358068639,37.60.229.253,213.209.159.238,2,2e-06,0.0003356984817273213,0.5914702067597467,0.072,0.044,0.1,1.44e-06,0.00034347772598266604,0.00034347772598266604,0.00034347772598266604,malicious
7975514549031076170,109.205.211.110,37.60.229.253,2,2e-06,0.6663004501411459,0.8094300755321584,0.04,0.04,0.04,8e-07,0.0005101958910624186,0.0005101958910624186,0.0005101958910624186,n/a
-5209473152322039517,37.60.229.253,129.121.128.70,10,1e-05,0.0003356984817273213,0.8165712977798123,0.15713333333333332,0.044,0.6946666666666667,1.5713333333333334e-05,0.00413585106531779,0.07762141625086466,0.023180994590123495,malicious
-2291804596226275154,37.60.229.253,4.221.162.168,13,1.3e-05,0.0003356984817273213,0.8779125658045319,0.12815384615384615,0.044,0.6946666666666667,1.666e-05,0.0029364665349324542,0.08245965639750162,0.025504136085510255,malicious
6939322079204117389,37.60.229.253,170.106.153.232,13,1.3e-05,0.0003356984817273213,0.6390478370336461,0.12815384615384615,0.044,0.6946666666666667,1.666e-05,0.002464429537455241,0.06519815921783448,0.020562779292082174,malicious
8704276876981101477,37.60.229.253,140.82.121.4,63,6.3e-05,0.8622568093385214,0.0003356984817273213,2.640846560846561,0.044,31.372,0.0016637333333333333,6.846189498901367e-05,36.790525031089786,15.771081582263665,unknown
-3518826355173955595,140.82.121.4,37.60.229.253,80,8e-05,0.0003356984817273213,0.8622568093385214,0.07150833333333334,0.044,0.5886666666666667,5.720666666666667e-05,6.566047668457031e-05,0.02624779144922892,0.01562970072031021,unknown
6466656690492607468,37.60.229.253,159.224.213.138,2,2e-06,0.0003356984817273213,0.6738994430457008,0.072,0.044,0.1,1.44e-06,0.0007674574851989746,0.0007674574851989746,0.0007674574851989746,malicious
9160485630279645649,37.60.229.253,159.224.213.138,13,1.3e-05,0.0003356984817273213,0.6255283436331731,0.13615384615384615,0.044,0.6946666666666667,1.77e-05,0.0007317622502644856,0.06632180213928222,0.012298166446196726,malicious
-5799056445863458911,37.60.229.253,159.224.213.138,11,1.1e-05,0.0003356984817273213,0.6256504158083467,0.14781818181818182,0.044,0.6946666666666667,1.626e-05,0.0007011135419209798,0.005507731437683105,0.002581544355912642,malicious
4602046379271556581,109.205.211.110,37.60.229.253,2,2e-06,0.6663004501411459,0.8098878461890593,0.04,0.04,0.04,8e-07,0.0004781961441040039,0.0004781961441040039,0.0004781961441040039,n/a
